"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007612","GO:0007612","learning","4/4298","14/17744",0.285714285714286,1.17955195107359,0.379970567167756,0.451150640806947,0.828923038860507,0.718657434530872,"nf1b/nf1a/adgrl3.1/pappaa",4
"GO:0009409","GO:0009409","response to cold","4/4298","14/17744",0.285714285714286,1.17955195107359,0.379970567167756,0.451150640806947,0.828923038860507,0.718657434530872,"hsp90aa1.2/bhlhe41/ucp2/hmgb1a",4
"GO:0021551","GO:0021551","central nervous system morphogenesis","4/4298","14/17744",0.285714285714286,1.17955195107359,0.379970567167756,0.451150640806947,0.828923038860507,0.718657434530872,"nop56/acvr1l/usp24/zranb1b",4
"GO:0030168","GO:0030168","platelet activation","4/4298","14/17744",0.285714285714286,1.17955195107359,0.379970567167756,0.451150640806947,0.828923038860507,0.718657434530872,"lrrc32/itgb3b/dcbld2/esama",4
"GO:0030183","GO:0030183","B cell differentiation","4/4298","14/17744",0.285714285714286,1.17955195107359,0.379970567167756,0.451150640806947,0.828923038860507,0.718657434530872,"rabl3/prkdc/runx1/slc39a7",4
"GO:0031167","GO:0031167","rRNA methylation","4/4298","14/17744",0.285714285714286,1.17955195107359,0.379970567167756,0.451150640806947,0.828923038860507,0.718657434530872,"nop2/emg1/mettl5/tfb2m",4
"GO:0035775","GO:0035775","pronephric glomerulus morphogenesis","4/4298","14/17744",0.285714285714286,1.17955195107359,0.379970567167756,0.451150640806947,0.828923038860507,0.718657434530872,"apol1/ponzr1/vcana/lmx1ba",4
"GO:0043270","GO:0043270","positive regulation of monoatomic ion transport","4/4298","14/17744",0.285714285714286,1.17955195107359,0.379970567167756,0.451150640806947,0.828923038860507,0.718657434530872,"aplnrb/lgals3b/wnk1a/fxyd3",4
"GO:0051447","GO:0051447","negative regulation of meiotic cell cycle","4/4298","14/17744",0.285714285714286,1.17955195107359,0.379970567167756,0.451150640806947,0.828923038860507,0.718657434530872,"sycp1/trip13/ttk/stk35",4
"GO:0060975","GO:0060975","cardioblast migration to the midline involved in heart field formation","4/4298","14/17744",0.285714285714286,1.17955195107359,0.379970567167756,0.451150640806947,0.828923038860507,0.718657434530872,"slit2/robo1/snai1b/pdgfra",4
"GO:0060996","GO:0060996","dendritic spine development","4/4298","14/17744",0.285714285714286,1.17955195107359,0.379970567167756,0.451150640806947,0.828923038860507,0.718657434530872,"dbnla/si:dkey-40c11.2/llph/dock10",4
"GO:1903036","GO:1903036","positive regulation of response to wounding","4/4298","14/17744",0.285714285714286,1.17955195107359,0.379970567167756,0.451150640806947,0.828923038860507,0.718657434530872,"tncb/cntfr/lgals2a/f2r",4
"GO:1903531","GO:1903531","negative regulation of secretion by cell","4/4298","14/17744",0.285714285714286,1.17955195107359,0.379970567167756,0.451150640806947,0.828923038860507,0.718657434530872,"rap1b/crhbp/rhbdf1a/rap1ab",4
"GO:0015849","GO:0015849","organic acid transport","41/4298","165/17744",0.248484848484848,1.02585275744885,0.188626166726887,0.45517934643927,0.835808305482739,0.724626804200699,"slc1a4/ttyh3b/slc7a10a/slc25a55b/fabp4a/slco3a1a/sfxn1/slc25a22a/fabp3/mpc2b/slc25a10b/sfxn5b/crabp2b/lrrc8aa/slc19a1/fabp7b/crabp1b/mfsd2ab/slc3a2b/slc7a2/slc13a5b/slc51a/lrrc8ab/slc7a6/slco2b1/slc17a5/abcc4/slc6a15/slc25a15a/slc16a1b/crabp2a/abcd1/slc16a12b/rbp7a/mpc1/slc1a5/slc25a12/lrrc8da/fabp1b.2/abcd3a/slc27a1b",41
"GO:0008654","GO:0008654","phospholipid biosynthetic process","30/4298","120/17744",0.25,1.03210795718939,0.199526798700697,0.455967353992865,0.836738115326006,0.725432928201646,"impa1/mvk/pcyt1ab/agpat9l/lpcat1/ptpmt1/pigs/cept1b/hycc1/pip4k2ca/pigp/fdps/itpka/bpnt1/sgms2a/dpm1/pgap3/dpm3/selenoi/pgap1/pigx/efr3bb/cdipt/ip6k1/pi4kaa/pigw/pik3c2b/dpm2/mvda/hmgcs1",30
"GO:0007043","GO:0007043","cell-cell junction assembly","18/4298","71/17744",0.253521126760563,1.04664468898079,0.222651905180596,0.457225790581617,0.838529520875299,0.726986036096957,"oclnb/oclna/cldn29/cldnb/ccm2/cldn7b/cdh6/cldn33b/cdh2/rab13/cldn8.2/cldne/cldnf/cldni/cldn3c/cldn30/cdh26.1/cldn8.3",18
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","38/4298","153/17744",0.248366013071895,1.02536215354763,0.178129872490151,0.460463780207243,0.843946879084342,0.731682762535876,"puf60b/celf2/igf2bp2a/cnot1/ybx1/sf1/nbas/rpl22l1/igf2bp3/ythdf2/ythdf1/rbm8a/larp7/hnrnpk/cnot3b/rbm7/gli2a/syncripl/pan3/puf60a/magoh/lsm1/rbpms2a/sltm/srsf2a/ythdf3/larp1b/ago2/rc3h1a/rpl22/fastkd2/rbfox3b/samd4a/fastk/prpf31/qkia/larp1/zgc:162730",38
"GO:0006006","GO:0006006","glucose metabolic process","16/4298","63/17744",0.253968253968254,1.04849062317652,0.217984094820896,0.461838193949579,0.845944065489642,0.733414277756259,"nr4a1/gnmt/pck1/g6pc1a.2/pdk3a/fbp1a/arpp19a/tpi1b/akr1a1b/galm/adpgk2/adpgk/rreb1a/foxo1a/pdk3b/hk2",16
"GO:0007517","GO:0007517","muscle organ development","56/4298","227/17744",0.246696035242291,1.01846776392257,0.158324292592905,0.462820028282025,0.847220150354834,0.734520614330911,"loxa/large1/pals1a/dysf/ambra1a/smyd1a/myog/uqcc2/scube3/plod2/lmna/dag1/ptch1/megf10/gmppb/mbnl2/carm1/fermt2/lama4/gli2a/chst11/lamc1/rbx1/klf2b/klf2a/nfixa/disp1/pbx4/hmgcra/itgb1b.1/gdf6a/lgals2a/ptch2/ret/ilk/gfpt1/arhgef28a/wwtr1/mstnb/ryr3/fhl1a/itgb1a/kif5ba/smad4a/hspg2/myo9aa/col6a4a/gfra3/qkia/sgcd/sil1/tln1/lamb1a/col22a1/mibp2/itgb1b",56
"GO:0031667","GO:0031667","response to nutrient levels","26/4298","104/17744",0.25,1.03210795718939,0.185665081640169,0.464016236805845,0.848379515346315,0.73552575742792,"sirt2/pck1/bckdhb/lamp2/kank2/gabarapl2/xpr1b/gabarapa/zgc:92606/impact/kics2/gabarapb/bglap/nprl2/prkaa2/htr4/samtor/sesn2/rrp8/ulk1b/dap1b/wdr59/ulk2/sesn4/rraga/cxcl8a",26
"GO:0021532","GO:0021532","neural tube patterning","15/4298","59/17744",0.254237288135593,1.04960131239599,0.215757956293747,0.464310027584351,0.848379515346315,0.73552575742792,"myh9b/atp1a1a.1/cnpy1/tcf7l1b/ppp1r12a/nr6a1b/cdh2/calm1a/gli2a/notum1a/tcf7l1a/apc/ryr3/wnt5b/lmx1ba",15
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis","15/4298","59/17744",0.254237288135593,1.04960131239599,0.215757956293747,0.464310027584351,0.848379515346315,0.73552575742792,"nusap1/kif23/racgap1/septin9a/septin2/aurkb/zfyve26/dctn3/si:dkey-187j14.4/anln/lzts2a/dchs1b/zgc:66473/iqgap3/si:ch73-170d6.2",15
"GO:0010842","GO:0010842","retina layer formation","14/4298","55/17744",0.254545454545455,1.05087355641102,0.213634791438718,0.466912647683829,0.852086901884924,0.738739977293631,"mmp14a/grna/dctn1a/tatdn1/egr1/lamb4/cct5/exoc5/ipo13b/cdipt/wfs1b/adamts10/smarca4a/agrn",14
"GO:0033059","GO:0033059","cellular pigmentation","14/4298","55/17744",0.254545454545455,1.05087355641102,0.213634791438718,0.466912647683829,0.852086901884924,0.738739977293631,"nsfa/zgc:91968/bloc1s1/rab32a/arl6/prickle2b/tyrp1b/exoc5/rab8a/atp6v0d1/mlpha/bbip1/adcy3a/ift27",14
"GO:0060042","GO:0060042","retina morphogenesis in camera-type eye","34/4298","137/17744",0.248175182481752,1.02457432246538,0.163248550064002,0.468100427974361,0.85373012370278,0.740164613261777,"mmp14a/grna/pals1a/sigmar1/cdh6/zic2a/ptch1/mafba/bcor/cdh2/dctn1a/stat3/socs3a/ush2a/tatdn1/egr1/socs1a/lamb4/cct5/pbx4/gdf6a/arl6ip1/foxc1b/exoc5/ipo13b/cdipt/wfs1b/adamts10/chd7/smarca4a/sox11a/chsy1/agrn/atp6v0e1",34
"GO:0061061","GO:0061061","muscle structure development","103/4298","421/17744",0.244655581947743,1.01004389159627,0.117918430573285,0.472199552018618,0.859288688247441,0.744983762384272,"mapk14a/dock5/prdm1a/loxa/large1/naca/tcf3a/pals1a/dysf/atf3/ambra1a/smyd1a/myog/chchd10/pomgnt2/uqcc2/scube3/plod2/csrp2/itga3b/lmna/gsk3ab/dag1/ptch1/megf10/gmppb/mbnl2/carm1/flncb/pdlim1/smarcd3b/fermt2/lama4/tpm4a/gli2a/erbb2/pdlim5b/mef2aa/lef1/chst11/ltbp3/mgat1b/lamc1/cxcl12a/rbx1/myl9a/mat2aa/klf2b/cbfb/klf2a/nfixa/disp1/cct5/rbpms2a/pbx4/nr2f1a/hmgcra/itgb1b.1/gdf6a/lgals2a/ptch2/ret/ilk/dpm1/gfpt1/dpm3/apc/arhgef28a/nup210/wwtr1/tnnt3b/pdlim4/mstnb/dnm2a/ryr3/fhl1a/itgb1a/kif5ba/smad4a/hspg2/myo9aa/mrtfbb/col6a4a/gfra3/mrtfba/dpm2/qkia/sgcd/dock1/foxo1a/gne/actn4/capzb/sil1/tln1/pdgfrb/lamb1a/col22a1/mibp2/wnt5b/pdlim7/grk3/itgb1b",103
"GO:0009137","GO:0009137","purine nucleoside diphosphate catabolic process","12/4298","47/17744",0.25531914893617,1.05406770095938,0.209839472104301,0.472594317265674,0.859288688247441,0.744983762384272,"pgam1a/dhtkd1/eno1a/pfkpa/eno3/tpi1b/aldob/adpgk2/adpgk/insrb/pkma/hk2",12
"GO:0009181","GO:0009181","purine ribonucleoside diphosphate catabolic process","12/4298","47/17744",0.25531914893617,1.05406770095938,0.209839472104301,0.472594317265674,0.859288688247441,0.744983762384272,"pgam1a/dhtkd1/eno1a/pfkpa/eno3/tpi1b/aldob/adpgk2/adpgk/insrb/pkma/hk2",12
"GO:0009191","GO:0009191","ribonucleoside diphosphate catabolic process","12/4298","47/17744",0.25531914893617,1.05406770095938,0.209839472104301,0.472594317265674,0.859288688247441,0.744983762384272,"pgam1a/dhtkd1/eno1a/pfkpa/eno3/tpi1b/aldob/adpgk2/adpgk/insrb/pkma/hk2",12
"GO:0030166","GO:0030166","proteoglycan biosynthetic process","12/4298","47/17744",0.25531914893617,1.05406770095938,0.209839472104301,0.472594317265674,0.859288688247441,0.744983762384272,"b3gat3/si:ch211-236h17.3/extl3/chst11/csgalnact1a/pxylp1/xylt2/ndst2b/xylt1/chsy1/ndst2a/ext1b",12
"GO:0007548","GO:0007548","sex differentiation","11/4298","43/17744",0.255813953488372,1.0561104678217,0.208271284151688,0.475729938397959,0.863932547053995,0.749009882421699,"ambra1a/ythdf2/bmpr2b/ahr2/pla2g4aa/srd5a2a/rbpms2a/sox3/pgrmc1/ythdf3/tfam",11
"GO:0071696","GO:0071696","ectodermal placode development","11/4298","43/17744",0.255813953488372,1.0561104678217,0.208271284151688,0.475729938397959,0.863932547053995,0.749009882421699,"fgfr1a/msx3/pnocb/smad5/dlx5a/sox9b/htt/sox3/tfap2a/ndr2/bmper",11
"GO:0009306","GO:0009306","protein secretion","10/4298","39/17744",0.256410256410256,1.05857226378399,0.207026779323058,0.479114257411955,0.86795637729934,0.752498451788866,"zgc:112148/uqcc2/tmem167a/rhbdf1a/edn1/ier3ip1/tvp23b/ndr2/svbp/park7",10
"GO:0030968","GO:0030968","endoplasmic reticulum unfolded protein response","10/4298","39/17744",0.256410256410256,1.05857226378399,0.207026779323058,0.479114257411955,0.86795637729934,0.752498451788866,"si:ch211-282j22.3/atf6/rpap2/ern2/parp8/wfs1b/zgc:92744/serp1/atf6b/hspa5",10
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","10/4298","39/17744",0.256410256410256,1.05857226378399,0.207026779323058,0.479114257411955,0.86795637729934,0.752498451788866,"zgc:112148/uqcc2/tmem167a/rhbdf1a/edn1/ier3ip1/tvp23b/ndr2/svbp/park7",10
"GO:0060840","GO:0060840","artery development","10/4298","39/17744",0.256410256410256,1.05857226378399,0.207026779323058,0.479114257411955,0.86795637729934,0.752498451788866,"pard3ab/pthlha/ptprja/plcg1/myo6a/notch1b/notch3/sox18/notch1a/kdrl",10
"GO:0022406","GO:0022406","membrane docking","9/4298","35/17744",0.257142857142857,1.06159675596623,0.206226761552375,0.482803200329711,0.873573878306683,0.757368697484969,"exoc4/stx2a/stx5a/stx11b.1/esyt2a/esyt1a/stx11a/stx4/vapb",9
"GO:0071697","GO:0071697","ectodermal placode morphogenesis","9/4298","35/17744",0.257142857142857,1.06159675596623,0.206226761552375,0.482803200329711,0.873573878306683,0.757368697484969,"fgfr1a/msx3/smad5/dlx5a/sox9b/sox3/tfap2a/ndr2/bmper",9
"GO:0003333","GO:0003333","amino acid transmembrane transport","18/4298","72/17744",0.25,1.03210795718939,0.154342755829201,0.48397254928694,0.87496685991186,0.758576380876303,"slc1a4/ttyh3b/slc7a10a/slc25a55b/sfxn1/slc25a22a/lrrc8aa/slc3a2b/slc7a2/lrrc8ab/slc7a6/slc7a7/slc25a15a/slc38a10/slc1a5/slc7a5/slc25a12/lrrc8da",18
"GO:0007346","GO:0007346","regulation of mitotic cell cycle","44/4298","179/17744",0.245810055865922,1.01481005846555,0.112592481205051,0.484162072600168,0.87496685991186,0.758576380876303,"scrib/psme1/gnl3/rb1/chmp4bb/pdcd2/ambra1a/mcl1b/mcl1a/cdc25b/psme3/ints3/kank2/dtl/pla2g4aa/cdkn1ba/psme2/mdka/tipin/aurkb/plk3/ttk/etv5b/dlgap5/cdkn1bb/cenpf/id2a/si:ch211-244o22.2/cdk6/chfr/bub1/cdc26/stk35/cdk4/pmaip1/mki67/btc/ccne2/pim1/ccnd1/anapc11/cdkn1cb/epgn/zgc:86839",44
"GO:0002011","GO:0002011","morphogenesis of an epithelial sheet","26/4298","105/17744",0.247619047619048,1.02227835759711,0.129446710458227,0.486155886877423,0.875607749023212,0.759132017169409,"mapkapk2a/sdc2/pals1a/rab5ab/npc1/fat1a/epcam/cldne/prnpb/arf6b/fdx1/sdc4/grhl1/satb2/cacnb4b/afap1l2/nid2a/rerea/sox11a/rnf111/megf8/pfn1/rhoab/sdc3/tln1/lmx1ba",26
"GO:0001763","GO:0001763","morphogenesis of a branching structure","8/4298","31/17744",0.258064516129032,1.06540176226002,0.206050851987995,0.486874453512739,0.875607749023212,0.759132017169409,"btbd7/slit2/plxna3/tars1/unc5b/sema3ab/plekhh1/spns2",8
"GO:0002697","GO:0002697","regulation of immune effector process","8/4298","31/17744",0.258064516129032,1.06540176226002,0.206050851987995,0.486874453512739,0.875607749023212,0.759132017169409,"il15l/cd74a/cd74b/zgc:153759/zgc:153631/brd4/cxcl8a/si:ch211-196f2.6",8
"GO:0003094","GO:0003094","glomerular filtration","8/4298","31/17744",0.258064516129032,1.06540176226002,0.206050851987995,0.486874453512739,0.875607749023212,0.759132017169409,"tmem63c/apol1/ctnnb1/anln/tbc1d8b/dachd/farp1/vcana",8
"GO:0010565","GO:0010565","regulation of ketone metabolic process","8/4298","31/17744",0.258064516129032,1.06540176226002,0.206050851987995,0.486874453512739,0.875607749023212,0.759132017169409,"tle3a/pdk3a/lef1/pptc7b/apc/tysnd1/pdk3b/etfa",8
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process","8/4298","31/17744",0.258064516129032,1.06540176226002,0.206050851987995,0.486874453512739,0.875607749023212,0.759132017169409,"eya3/wdr48b/ssbp1/ube2nb/e2f8/actr2b/ctc1/dbf4b",8
"GO:0051905","GO:0051905","establishment of pigment granule localization","8/4298","31/17744",0.258064516129032,1.06540176226002,0.206050851987995,0.486874453512739,0.875607749023212,0.759132017169409,"zgc:91968/arl6/prickle2b/exoc5/rab8a/mlpha/bbip1/ift27",8
"GO:0060795","GO:0060795","cell fate commitment involved in formation of primary germ layer","8/4298","31/17744",0.258064516129032,1.06540176226002,0.206050851987995,0.486874453512739,0.875607749023212,0.759132017169409,"churc1/fgfr1a/klf2b/klf2a/tp63/dusp6/zdhhc13/notch1a",8
"GO:0045087","GO:0045087","innate immune response","57/4298","233/17744",0.244635193133047,1.00995971776473,0.0865206346810886,0.491037736756469,0.879093789530388,0.762154335056727,"mapkapk2a/stat1a/il15l/caspa/mapk8b/myd88/ythdf2/msrb1a/ifnphi1/traf6/rps19/rnf185/zgc:153935/socs1a/pycard/tlr18/parp14rs1/sod2/rpl11/msrb1b/tnfaip8l2b/btr02/cptp/akirin2/trim62.1/btr04/trim108/masp1/h2ax1/unc93b1/zgc:153151/gch1/cnpy3/cnbpb/cybc1/tlr8b/defbl1/tnfaip8l2a/stat1b/ankhd1/cd248b/si:dkey-10c21.1/wfdc2/si:ch211-66k16.27/stmp1/si:dkey-237j10.2/btr31/trim35-24/csf1ra/fadd/tbk1/cd248a/ripk2/trim25/si:ch211-196f2.6/hist1h2a1/si:dkey-108k21.15",57
"GO:0003073","GO:0003073","regulation of systemic arterial blood pressure","7/4298","27/17744",0.259259259259259,1.07033417782603,0.206777548913271,0.491440335555606,0.879093789530388,0.762154335056727,"ccdc80/adma/agtr1a/edn1/adm2a/edn2/vcana",7
"GO:0009395","GO:0009395","phospholipid catabolic process","7/4298","27/17744",0.259259259259259,1.07033417782603,0.206777548913271,0.491440335555606,0.879093789530388,0.762154335056727,"napepld/pla2g4aa/plcg1/pla2g4cl1/plbd1a/gdpd3a/smpd1",7
"GO:0010821","GO:0010821","regulation of mitochondrion organization","7/4298","27/17744",0.259259259259259,1.07033417782603,0.206777548913271,0.491440335555606,0.879093789530388,0.762154335056727,"marchf5l/ssbp1/mffa/vat1/fam162a/bida/slc25a5",7
"GO:0030916","GO:0030916","otic vesicle formation","7/4298","27/17744",0.259259259259259,1.07033417782603,0.206777548913271,0.491440335555606,0.879093789530388,0.762154335056727,"atp1a1a.1/msx3/smad5/sox9b/sox3/tfap2a/bmper",7
"GO:0038061","GO:0038061","non-canonical NF-kappaB signal transduction","7/4298","27/17744",0.259259259259259,1.07033417782603,0.206777548913271,0.491440335555606,0.879093789530388,0.762154335056727,"tnfa/myd88/traf6/jag1a/akip1/il1b/notch1a",7
"GO:0045766","GO:0045766","positive regulation of angiogenesis","7/4298","27/17744",0.259259259259259,1.07033417782603,0.206777548913271,0.491440335555606,0.879093789530388,0.762154335056727,"kdr/aplnrb/egfl6/mydgf/itgb1a/elmo1/kdrl",7
"GO:0098727","GO:0098727","maintenance of cell number","7/4298","27/17744",0.259259259259259,1.07033417782603,0.206777548913271,0.491440335555606,0.879093789530388,0.762154335056727,"med14/cdh2/cnot3b/loxl2a/loxl2b/notch1b/notch3",7
"GO:0043484","GO:0043484","regulation of RNA splicing","24/4298","97/17744",0.247422680412371,1.02146766897094,0.119863096406599,0.491475861464145,0.879093789530388,0.762154335056727,"puf60b/celf2/ybx1/sf1/rpl22l1/rbm8a/larp7/hnrnpk/rbm7/hmga1a/puf60a/magoh/rbpms2a/mbnl1/grsf1/si:ch211-125o16.4/srsf2a/dyrk1aa/rpl22/rbfox3b/ints5/clk4a/prpf31/qkia",24
"GO:0008037","GO:0008037","cell recognition","15/4298","60/17744",0.25,1.03210795718939,0.140847202577903,0.493628048073684,0.881351520929637,0.764111736865071,"slit2/robo3/robo4/robo2/sema3d/cdh2/bsg/tncb/prf1.6/erbb2/robo1/adcy8/nrp2b/epha4a/nrp1a",15
"GO:0071599","GO:0071599","otic vesicle development","15/4298","60/17744",0.25,1.03210795718939,0.140847202577903,0.493628048073684,0.881351520929637,0.764111736865071,"atp1a1a.1/esrrga/supt6h/msx3/npc1/smad5/sox9b/myo6a/sox3/pogza/apc/tfap2a/wwc1/npc2.1/bmper",15
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","15/4298","60/17744",0.25,1.03210795718939,0.140847202577903,0.493628048073684,0.881351520929637,0.764111736865071,"skib/lemd3/ldb2a/fstl3/smurf2/tmem53/zgc:113531/ldlrad4b/bcl9l/dact2/fstb/ldlrad4a/nomo/chrdl2/si:ch211-168f7.5",15
"GO:0060537","GO:0060537","muscle tissue development","62/4298","254/17744",0.244094488188976,1.00772745426366,0.0701307648323053,0.496521396879021,0.882861901915026,0.765421202850739,"pals1a/ambra1a/cacna1c/smyd1a/myog/fgfr1a/uqcc2/scube3/plod2/csrp2/itga3b/lmna/gsk3ab/dag1/zeb1a/megf10/larp7/gmppb/carm1/smarcd3b/fermt2/tpm4a/erbb2/ltbp3/lamc1/aplnrb/rbx1/mat2aa/klf2b/prrx1b/klf2a/nfixa/disp1/cdk9/pbx4/nr2f1a/hmgcra/gdf6a/lgals2a/ret/ilk/gfpt1/wwtr1/mstnb/ryr3/fhl1a/kif5ba/smad4a/hspg2/myo9aa/smarca4a/prdm16/runx1/gfra3/qkia/sgcd/foxo1a/sil1/tln1/ndrg4/npr2/itgb1b",62
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","6/4298","23/17744",0.260869565217391,1.07698221619762,0.208862462093847,0.496671677063762,0.882861901915026,0.765421202850739,"cxcl12a/rac2/cxcr4b/camk1da/macir/csf1ra",6
"GO:0009069","GO:0009069","serine family amino acid metabolic process","6/4298","23/17744",0.260869565217391,1.07698221619762,0.208862462093847,0.496671677063762,0.882861901915026,0.765421202850739,"pnpo/cbsa/gcsha/cdo1/shmt2/gcshb",6
"GO:0043049","GO:0043049","otic placode formation","6/4298","23/17744",0.260869565217391,1.07698221619762,0.208862462093847,0.496671677063762,0.882861901915026,0.765421202850739,"msx3/smad5/sox9b/sox3/tfap2a/bmper",6
"GO:0050728","GO:0050728","negative regulation of inflammatory response","6/4298","23/17744",0.260869565217391,1.07698221619762,0.208862462093847,0.496671677063762,0.882861901915026,0.765421202850739,"grna/grnb/il13/tnfaip6/macir/nlrc3l",6
"GO:0051784","GO:0051784","negative regulation of nuclear division","6/4298","23/17744",0.260869565217391,1.07698221619762,0.208862462093847,0.496671677063762,0.882861901915026,0.765421202850739,"sycp1/mcl1b/mcl1a/trip13/ttk/bub1",6
